Titre,Nom_Entreprise,Adresse,Salaire,Descriptif_du_poste,Date_de_publication,métier_sc,loc_sc,Date_sc,Identifiant,Experiences,contrat
Développeur Android H/F,Ratp Smart Systems,Bordeaux (33),40 000 € - 50 000 € par an,"Bordeaux (33)
Temps plein, CDI
40 000 € - 50 000 € par an
Présente dans 10 pays, 120 réseaux de transport et composée de 200 collaborateurs, RATP Smart Systems est spécialisée dans le domaine des ITS (Intelligent Transport Systems) et le développement de services d’aide à la mobilité.
Nous concevons, réalisons et exploitons des systèmes de billettique, d’information voyageurs et d’aides à l’exploitation qui encouragent le report modal vers les transports collectifs.
Nous intervenons auprès des collectivités territoriales et des opérateurs qui souhaitent faciliter l’accès aux transports du quotidien.
Nous sommes gestionnaire de la billettique en Île-de-France qui fait de nous l’un des leaders du secteur des systèmes de transport intelligents en France.
Nous avons placé l’innovation et l’excellence opérationnelle au cœur de nos préoccupations.
A Bordeaux nous avons créé Ixxi Techside, notre Centre de Développement au sein duquel nous recherchons des :
DÉVELOPPEURS MOBILE (iOS et/ou Android) (H/F)
Durée : CDI/Temps plein
Prise de poste : Dès que possible
Ixxi Techside renforce son équipe et recrute des Développeurs Mobile (iOs et/ou Android) (H/F). Au sein d'une équipe expérimentée :
Vous participerez au développement des fonctionnalités de nos applications mobiles natives en lien avec notre plateforme Saas.
Vous assurez le développement de nouvelles fonctionnalités et l’amélioration continue de celles existantes,
Vous serez garant de la qualité de votre code dans la bonne application des méthodologies Agiles, du respect des architectures techniques et la veille continue sur les nouvelles technologies.
Vous recherchez les technologies et les modes de développement les plus adaptés pour garantir la sécurité, l’évolution des solutions et l'expérience utilisateur optimale,
Vous analyserez les erreurs et contribuerez à l’amélioration continue des solutions,
Notre ""Wanted"":
Minimum Bac+4,
XP de 3 ans et plus,
Vous disposez d’une expérience aboutie dans le développement mobile sur Android et/ou iOs
Vous avez une connaissance sur une ou plusieurs technos mobiles comme RX Retrofit et Room, Swift, Java...
En plus de votre bagage professionnel, nous recherchons un «Wanted» avec les qualités suivantes : passionné (e) par l'écosystème mobile, coder est une seconde nature pour vous, forte capacité de travail et de concentration, un esprit d'équipe à toute épreuve et sympathique
Notre ""+"" :
Horaires flexibles
Le challenge d’être parmi les premiers arrivé (e)s de la Team Dév'
Salaire attrayant selon profil
Open Space en mode «écolo-zen»
Esprit d'équipe
Projet innovant
Filiale de Ratp Smart Systems, filiale du Groupe RATP nous sommes l’Usine à Dev du Groupe
Type d'emploi : Temps plein
Expérience:
développeur mobile (ios et/ou android) h/f ou similaire: 2 ans (Requis)
Type d'emploi : Temps plein, CDI
Salaire : 40 000,00€ à 50 000,00€ /an
Expérience:
développeur android h/f ou similaire: 3 ans (Requis)
il y a 30+ jours
Signaler cette offre d'emploi",14/09/2019,developpeur,Bordeaux,14/10/2019,vjk=74556b78f45e25bb&advn=892094524380664,vide,cdi
Développeur Web Back-end sur Bordeaux,www.Tunetoo.com,Bordeaux (33),vide,"Bordeaux (33)
Temps plein, CDI
CDI à pourvoir dès que possible au sein d'une équipe de développeurs talentueuse – Poste basé sur Bordeaux aux pieds du Tram.
Rejoignez une Start Up stable en pleine expansion !
Extrêmement dynamique et acteur majeur sur le marché Européen, notre société renforce son équipe de Développeurs Web afin de créer et d'améliorer l'ensemble des applications du site.
Notre culture d’entreprise est basée sur l’innovation permanente, le sens du service et la qualité dans la quête de la satisfaction clients optimale.
A moins d'une heure de l'océan Atlantique et dans une des plus belles régions de France nos bureaux basés aux pieds du Tram, vous assurent confort et accessibilité rapide.
Vous souhaitez vous construire une carrière solide dans une entreprise innovante ?
Vous souhaitez rejoindre un cadre de travail challengeant et très convivial ?
Vous pouvez être hautement qualifié ou complètement autodidacte.
Vous êtes définitivement plus motivé que quiconque.
Vous voulez apprendre tous les jours et mettre en œuvre ces découvertes.
Vous êtes curieux et passionné.
Vous aimez les responsabilités.
LET'S GO !
Responsabilités et missions
Mission :
Au sein de notre équipe de développement talentueuse, vous aiderez à la rédaction du cahier des charges des projets (analyse des besoins de l'entreprise et des fonctionnalités manquantes), à la conception des applications ainsi que de leurs tests unitaires et d'intégrations, la rédaction de leur documentation et vous assurerez leur maintenance corrective et évolutive.
Qualifications et compétences
Profil :
Vous êtes développeur confirmé et êtes totalement familier avec les langages du web (HTML/CSS3, Javascript, PHP).
Vous n'hésitez pas à vous tenir au courant des dernières technologies dans le but de découvrir les nouvelles techniques et faire évoluer les projets dans le bon sens.
Vous êtes rigoureux sur la qualité de votre travail et aimez partager votre savoir faire avec l'équipe pour quelle puisse évoluer et s'enrichir.
#lepostequ’ilvousfaut
Type d'emploi : Temps plein, CDI
il y a 30+ jours
Signaler cette offre d'emploi",14/09/2019,developpeur,Bordeaux,14/10/2019,vjk=c4a21c24ac659075&advn=6835879914096445,vide,cdi
Développeur,Ratp Smart Systems,Bordeaux (33),38 000 € - 45 000 € par an,"Bordeaux (33)
38 000 € - 45 000 € par an
Première filiale régionale de Ratp Smart Systems, Ixxi Techside est dédiée aux développements informatiques et recherche un Développeur pour nos projets de build ainsi que sur les TMAs billettique
ACTIVITES
Participer au recueil des besoins avec la MOA
Réaliser des Proof Of Concepts et ou maquette
Contribuer aux spécifications générales et détaillées d’un produit ou d’un service : UML, design patterns
Assurer les développements logiciels nécessaires et éventuellement le suivi de réalisation de composants sous-traités
Effectuer des tests unitaires et intégration
Participer aux différentes phases des projets : build (mode nouveau projet), run (mode tierce maintenance types 1 et 2)
Construire de nouvelles solutions mobiles à partir d’un besoin client
Effectuer des opérations de maintenance ou d’évolution des applications existantes.
Participer aux cérémonies Agile (Scrum, Kanban) ou cycle en V
Utiliser l’Usine Logicielle Ixxi (plateforme d’intégration continue, SVN, Sonarqube, Jenkins, TestRails, Redmine, Nexus) pour améliorer la qualité du code
Participer aux estimations des charges de développements
Participer aux tirs de charges et de robustesse
Faire remonter tout risque identifié auprès du Chef de projet ou du maître d’œuvre responsable de l’application ou du produit et proposer des solutions
Faire valider les documents produits auprès du Leader Technique ou du maître d’œuvre responsable de l’application ou du produit concerné
Technique :
- Java JEE : expérience avérée, utilisation maitrisée des frameworks les plus usités (Spring, Hibernate, etc)
- Base de données : SQL avancé et procédures stockées (PL/SQL), Pro*C, Pipe Oracle (DBMS_PIPE)
- C et C++ : expérience d’au moins 2-3 ans attendue. Idéalement, à l'aise avec la programmation concurrentielle (multi-thread, mutex, sémaphore, etc), production de makefiles
- Système Unix/Linux : connaissances système et développement Shell
- 5 ans d'expérience minimum
Les plus :
- Angular
- PHP (interface OCI)
Qualités complémentaires et indispensables :
- Autonomie
- Qualité du code
- Envie d’apprendre
- Force de proposition, prise d’initiatives
- Travail en équipe
Type d'emploi : Temps plein
Salaire : 38 000,00€ à 45 000,00€ /an
Expérience:
développeur ou similaire: 3 ans (Requis)
il y a 30+ jours
Signaler cette offre d'emploi",14/09/2019,developpeur,Bordeaux,14/10/2019,vjk=5dc1fb5a284c5d31&advn=892094524380664,vide,vide
Développeur Fullstack JS Confirmé,Wanteeed,Bordeaux (33),35 000 € - 45 000 € par an,"Bordeaux (33)
CDI
35 000 € - 45 000 € par an
Nous vous proposons de rejoindre une startup qui est en train de bousculer son marché. Non, on ne va pas changer le monde, mais on compte quand même bien faire bouger la façon dont les gens achètent sur internet ! Et on trouve ça cool.
Un intérêt pour l'innovation ? Nous aussi : )
Au sein d'une équipe de 15 personnes, vous travaillerez sur des problématiques de :
Browser extension
Architecture de scraping distribuée
Micro-services
Internationalisation du produit
Intégration continue
Et d'autres sujets R&D biens cools
Notre stack : Node.js/React/GraphQL/Postgres/Docker
Nos tools : Heroku/GitHub/CircleCI
Emplacement : Un grand bureau en plein centre de Bordeaux, avec plein d’autres startups autour (chartrons).
Package : Mutuelle/Transport/Un MAC
Financement du projet : On est 100% autofinancé & déjà profitable. Donc complétement indépendant.
Vous avez déjà votre place parmi nous si :
Vous êtes à l'aise avec ES6
Vous êtes passionné et rigoureux sur la qualité du code
Vous avez déjà eu une expérience similaire significative (2-3 ans minimum)
Vous avez hâte de résoudre des problèmes très concrets d'une solution utilisée par plusieurs centaines de milliers d'utilisateurs
Pour nous, la cohésion et le bien être de l'équipe sont essentiels. L'équilibre entre vos valeurs humaines, vos compétences et votre goût pour l'aventure fera la différence.
Loin d'être un simple exécutant, votre expertise sera mise en valeur au sein d'une équipe pluridisciplinaire.
Quelques mots sur Wanteeed :
Wanteeed est un service Web spécialisé dans la recherche et l'application automatique du meilleur code promo pour ce que vous êtes en train d'acheter.
Pour savoir à quoi ressemble la vie d'un développeur chez nous, c'est ici : https://blog.wanteeed.com/what-its-like-to-be-a-software-engineer-at-wanteeed/
Type d'emploi : CDI
Salaire : 35 000,00€ à 45 000,00€ /an
il y a 11 jours
Signaler cette offre d'emploi",03/10/2019,developpeur,Bordeaux,14/10/2019,vjk=d17591434f079263&advn=3495645800039050,confirmé,cdi
Développeur Java,Ratp Smart Systems,Bordeaux (33),38 000 € - 45 000 € par an,"Bordeaux (33)
Temps plein, CDI
38 000 € - 45 000 € par an
Première filiale régionale de Ratp Smart Systems, Ixxi Techside est dédiée aux développements informatiques et recherche des Développeurs Java.
ACTIVITES
Participer au recueil des besoins avec la MOA
Réaliser des Proof Of Concepts et ou maquette
Contribuer aux spécifications générales et détaillées d’un produit ou d’un service : UML, design patterns
Assurer les développements logiciels nécessaires et éventuellement le suivi de réalisation de composants sous-traités
Effectuer des tests unitaires et intégration
Participer aux différentes phases des projets : build (mode nouveau projet), run (mode tierce maintenance types 1 et 2)
Construire de nouvelles solutions mobiles à partir d’un besoin client
Effectuer des opérations de maintenance ou d’évolution des applications existantes.
Participer aux cérémonies Agile (Scrum, Kanban) ou cycle en V
Utiliser l’Usine Logicielle Ixxi (plateforme d’intégration continue, SVN, Sonarqube, Jenkins, TestRails, Redmine, Nexus) pour améliorer la qualité du code
Participer aux estimations des charges de développements
Participer aux tirs de charges et de robustesse
Faire remonter tout risque identifié auprès du Chef de projet ou du maître d’œuvre responsable de l’application ou du produit et proposer des solutions
Faire valider les documents produits auprès du Leader Technique ou du maître d’œuvre responsable de l’application ou du produit concerné
ENVIRONNEMENT TECHNIQUE :
Java / Spring / Maven / Eclipse
Serveur d’application: Tomcat / Jetty
API / Web services . SOA: Soap, Rest, XML, JSON
Bus à messages JMS : ActiveMQ, Rabbit MQ
Présentation : GWT, Liferay, Vaadin, HTML5, JS
Cartographie : OpenLayers, Leaflet, OpenStreetMap…
OS: Linux, RedHat
SGBD: Postgresql, mysql
Il n’est pas demandé au candidat de maîtriser l’ensemble de l’environnement technique. En revanche, une attention particulière sera portée afin de s’assurer de la volonté du candidat d’enrichir ses compétences et de sa capacité à rapidement monter en compétence sur ces nouvelles technologies.
Description du profil
Savoir-faire technique
Langages de programmation
Conception objet et design-patterns
Algorithmie
Environnements open source
Connaissance des principales phases de projet (expression de besoin, planning, cahier des charges, de recettes…)
Langues
Maîtrise de l’anglais technique pour la compréhension des programmes et anglais courant souhaitable et/ou pour participer à des projets internationaux
Profil:
Ecole d’Ingénieur ou équivalent
Expérience souhaitée sur des environnements technologiques similaires
Le profil recherché doit développer les qualités suivantes :
bon relationnel et ouverture intellectuelle, réelle volonté à travailler en équipe
rigueur, sens du service,créativité, curiosité
ambition de rapidement maitriser l’environnement technique, capacité d’adaptation à de nouveaux langages
goût pour le travail en équipe et la rapidité d'exécution
capacité de reporting et de partage de ses connaissances
Type d'emploi : Temps plein, CDI
Salaire : 40 000,00€ à 45 000,00€ /an
Langue: anglais (Souhaitée)
Type d'emploi : Temps plein, CDI
Salaire : 38 000,00€ à 45 000,00€ /an
il y a 9 mois
Signaler cette offre d'emploi",14/01/2019,developpeur,Bordeaux,14/10/2019,vjk=abee4da3392ded19&advn=892094524380664,vide,cdi
Développeur Back-End Senior/DevOps (H/F),Consoneo,Bordeaux (33),vide,"Bordeaux (33)
CDI
Basé(e) Bordeaux
Créé en 2012 et en forte croissance, Consoneo est à présent leader dans les services dématérialisés d’accompagnement des financements et aides accordés aux opérations d’économies d’énergie. Nous réunissons deux univers ‘Internet’ et ‘développement durable’ au sein d’une plateforme web dédiée aux particuliers et entreprises mais aussi de solutions SaaS pour nos clients grands comptes qui souhaite intégrer cette plateforme au sein de leurs services en ligne.
Notre service est gratuit et s’adresse aux particuliers, entreprises, collectivités et leurs fournisseurs, souhaitant réaliser des opérations d’économie d’énergie. Notre solution logicielle en ligne permet à tous ces utilisateurs de calculer un montant de remboursement payé par les fournisseurs d’énergie. Nos services accompagnent ensuite les clients dans toutes les étapes de leur dossier/projet.
Notre siège est à Paris (services Finance & Administration et Commercial) mais nos deux équipes clefs, R&D et Support Clients/Partenaires, sont basées à Bordeaux.
Le développement rapide de notre activité nous a mené à la création de deux postes seniors en développement Back-End dont un plus axé DevOps.
Responsabilités et missions
Au sein de l'équipe R&D et en lien direct avec le Directeur Technique, vous participerez à la conception, au développement et au support des composants web de nos logiciels :
Vous accompagnerez la montée en charge de l’application :
Scalabilité horizontale
Migration Mongo DB d’une partie de l’applifcatif
Intégration d’Elasticsearch
Refonte des espaces utilisateurs avec un framework Javascript à définir
Stack : Php 7 // Symfony 3 // Mysql // Doctrine // Angular // Jquery // knockout JS // Aws // ph punit // Behat // Mink // Git
Pour le poste plus axé DevOps, une bonne maitrise d’AWS est nécessaire ainsi qu’une expérience préalable dans un environnement avec des problématiques de fort trafic et scalabilité.
Si vous avez 4 ans+ d’expérience en Développement Back-end dans un environnement PHP et l’expérience AWS pour le poste DevOps, nous serions intéresser de vous parler ! Notre structure est à taille humaine et l’investissement de chacun y est reconnu!
Type d'emploi : CDI
il y a 5 mois
Signaler cette offre d'emploi",14/05/2019,developpeur,Bordeaux,14/10/2019,vjk=42e5e17b1997fb6b,senior,cdi
Développeur Junior PHP/MYSQL H/F,Human Resources Group,Bordeaux (33),vide,"Bordeaux (33)
Temps plein, CDD, CDI
Human Resources Group recherche pour Human Resources Group un développeur Junior PHP/MYSQL H/F pour un poste en CDI sur Bordeaux.
Sous la direction du chef de projet, et accompagné par un membre de l’équipe expérimenté vous participerez à l’amélioration puis à l'évolution et à la maintenance d'une solution informatique destinée à la gestion du portage salariale. Vous contribuerez aussi à l’assistance aux utilisateurs ainsi qu'à la veille technologique. Une bonne connaissance des technologies web ainsi qu'un intérêt pour les problématiques d'intégration de données de type ETL sont nécessaires.
Missions :
- Assurer la maintenance de l'existant (modification de code, documentation, améliorations...)
- Concevoir et déployer des modules spécifiques selon les besoins de l'entreprise.
- Améliorer l'architecture de la partie web.
- Assurer le support des utilisateurs (aide, documentation, présentations...)
- Créer des interfaces de transfert de données entre les outils de la solution.
Connaissances techniques requises :
PHP Object
Mysql
Linux
HTML, CSS
JavaScript, AjaxJquery
Profil
Organisé, méthodique, réactif, polyvalent
De bonne expression orale et écrite en français
Bon sens du relationnel
Ayant de bonnes capacités d'adaptation
Anglais technique
A propos
Fondé au début des années 2000, Human Resources Group est le spécialiste de l'Entrepreneuriat, des Ressources Humaines et des Achats de prestations de services Intellectuels (CA 2018:33M€).
Intégrer HRG, c'est intégrer une équipe qui s'enrichit des différences de chacun. Ce melting pot d'âges, de cultures et de personnalités fait notre force et il est important pour nous de trouver un collaborateur qui partage notre état d'esprit en plus de nos journées.
Comme nous tu cherches à travailler dans une ambiance bienveillante, propice à un travail qualitatif et des moments de détente partagés (Repas, Tournois de baby foot, sports, apéro, week-end, etc..).
Fais-nous parvenir ton CV pour un entretien et rejoins-nous !
Type d'emploi : Temps plein, CDD, CDI
il y a 7 jours
Signaler cette offre d'emploi",07/10/2019,developpeur,Bordeaux,14/10/2019,vjk=8c6484833bd3cef5,junior,cdi
Développeur DELPHI H/F,Groupe Berto,Lormont (33),vide,"Lormont (33)
CDI
Afin de continuer à faire évoluer sa gamme de produits de Mobilité, et pour améliorer le maintien en conditions opérationnelles de ses solutions déployées chez plus de 150 clients, Simpliciti souhaite renforcer son équipe R&D.
Pour cela, le candidat intègrera l’équipe R&D Mobilité située à Lormont (33310). Cette équipe est constituée de 6 personnes, sous la responsabilité du Responsable R&D TAD.
Afin de débuter dans les meilleures conditions possibles les développements liés à un de nos nouveaux clients, ce poste est à pourvoir début Septembre 2019. Ceci afin de participer activement aux phases de conception préalables au développement.
Une fois la phase de développement terminée, l’équipe R&D Mobilité (et notamment le candidat), participeront par la suite au déploiement et à la maintenance de la solution (au même titre que les autres clients en production), ainsi qu’à ses évolutions futures. Ces actions seront menées en lien avec les services Simpliciti en charge de notre portefeuille de clients (Service Projet Déploiement, Service Clients, Service Infra, …).

PROFIL REQUIS
La connaissance de Delphi XE (Applications multi tiers) est indispensable, idéalement XE 8.
Des connaissances en SQLServer, Fast report et SVN seraient un plus, de même qu’une connaissance des outils et des pratiques de tests et de déploiement.
POSTULER
Aucune offre pourvous? Cliquez ici.
il y a 20 jours
- Continuer pour postuler
Signaler cette offre d'emploi",24/09/2019,developpeur,Bordeaux,14/10/2019,vjk=166fa91f98e37773,vide,cdi
Développeur full stack C# .net / HTML 5 – H/F,TCS,Bordeaux (33),vide,"Bordeaux (33)
Temps plein, CDI
Vous aimez travailler avec des personnes passionnées par leur métier. N’attendez-plus, Le Groupe STERNE recrute !
Le Groupe Sterne est un acteur majeur spécialisé dans l’organisation de flux variés, autour d’une prestation de transport rapide, souple et régulière.
Le groupe est le premier opérateur français spécialisé dans le tri, la collecte, le transport et la distribution de documents et petits colis, et des services associés.
Le Groupe compte une équipe de 1 000 personnes répartie dans 40 agences de proximité en France, en Europe de l’Est et en Chine. Il assure 2 500 courses urbaines, nationales et internationales quotidiennes et couvre l’ensemble du territoire avec 1 900 boucles régulières. Son chiffre d’affaires est de l’ordre de 200 millions d’euros.
___________________________________________________________________________
1 Développeur full stack C# .net / HTML 5 – H/F
CDI à pourvoir dès que possible – Poste basé sur Bordeaux
Sous l’autorité du Directeur des Systèmes d’Information, vous intégrerez une équipe dynamique d’une quinzaine de personnes répartie sur 3 sites en France, dont 7 personnes à Bordeaux.
Vous concevrez et développerez des applicatifs logiciels en mode projet sur l’ensemble du système d’information du Groupe, de la phase d’étude à la recette finale, pour un client ou une entreprise du Groupe dans le cadre d’une refonte majeure du système d’information du Groupe et de la digitalisation des processus des entreprises du Groupe.
Les développements seront réalisés de façon itérative en cycles courts pour y intégrer des retours utilisateurs réguliers.
Vous interviendrez notamment sur les missions suivantes :
Analyser et modéliser un besoin utilisateur
Développer les applicatifs web en C# .net / .net core et HTML 5 / JavaScript
Maintenir et faire évoluer les applicatifs au fil de l’évolution des besoins
Réaliser des revues de code croisées avec les autres développeurs de l’équipe
Participer à l’intégration continue et au déploiement sur les différents environnements (recette & production notamment)
Accompagner la recette et traiter les retours (bug fixes)
Assurer le support utilisateur de niveau 3 (expertise technique)
Votre profil
D’une formation BAC+2 en informatique a minima, vous justifiez d’une solide expérience dans le développement d’applications web et d’API. Polyvalent, vous maitrisez les bonnes pratiques de développement (SOLID, IoC, etc.) et plusieurs technologies web ou objet telles que Microsoft .net, C#, ASP .net web API, HTML 5, REST / Json, SQL Server, etc.Doté d’un bon relationnel, vos capacités d’écoute et d’analyse, ainsi que votre curiosité seront des atouts indispensables pour réussir la mission.
Vous êtes intéressé par ce poste alors n’hésitez plus, rejoignez-nous !
Type d'emploi : Temps plein, CDI
Expérience:
développeur full stack c# .net / html 5 – h/f ou similaire: 1 an (Souhaité)
il y a 6 jours
Signaler cette offre d'emploi",08/10/2019,developpeur,Bordeaux,14/10/2019,vjk=b9937671dbd5c8de,vide,cdi
Developpeur H/F,HA Location,Bordeaux (33),35 000 € par an,"Bordeaux (33)
Temps plein, CDI
35 000 € par an
H&A LOCATION, leader international de la gestion opérationnelle de barriques (300 millions d’Euros de CA), prestataire de services incontournable de plus de 1.200 domaines viticoles à travers le monde, avec notamment des filiales en Italie, Espagne et USA.
Vous aimez le sport ? un coach sportif est à votre disposition.
Vous êtes gourmand? Anniversaires, H&Anniversaires tout est prétexte à se faire un bon p'tit déj'.
Vous êtes plutôt du soir ? Venez à nos soirées et nos afterworks.
Alors ? Prêt à venir chez H&A et tout cela dans un cadre bienveillant.
Nous développons notre activité en France et à l’international. Pour renforcer notre équipe et accompagner notre forte croissance, nous recherchons un(e) :
Développeur (CDI) - H/F
Sous la responsabilité du Chef de Projets Informatiques, vous et assurez le développement technique des projets au travers des missions suivantes :
Se charger du codage de parties spécifiques du programme
Accompagner les utilisateurs pour recueillir les besoins et les compléments d’information
Découper les projets dont vous êtes en charge
S’assurer de la qualité du code grâce à des outils d’analyse et du code automatique
Garantir le respect des délais imposés
Mettre en place des tests/de recettage
Veille technologique
Vous disposez d’un excellent relationnel et de fortes compétences techniques notamment :
Connaissance large des systèmes d’information et du développement d’applications
Connaissance des applications et des technologies utilisées dans l’entreprise, des principaux langages informatiques et systèmes d’exploitation (UNIX et LINUX) :
o Processus de développement d'applications et des architectures de type MVC
o Environnement WEB : Apache, MySql, PHP, JQuery, AJAX, CSS,NodeJS
o Administration de bases de données : SQL
o Environnement UNIX : commandes, shell, scripts
o Framework de développement : Simfony, CakePHP, Zend ou autre
o Environnement de développement : Git, Docker, Eclipse, Composer, DOxygen, PHPUnit
Diplômé(e) d’un BAC+3 en informatique, vous possédez une expérience minimum réussie de 2 ans dans le domaine du développement.
Rigoureux (se), organisé(e), vous savez gérer les priorités.
Flexible et polyvalent(e), vous avez un très bon esprit d’équipe.
Les connaissances du secteur financier et/ou comptable en général seraient un plus.
Vous connaissez les univers à forte croissance dans lesquels vous appréciez la convivialité, la réactivité et la forte implication des collaborateurs dans la réussite de leur entreprise.
Type d'emploi : Temps plein, CDI
Salaire : 35 000,00€ /an
Expérience:
developpeur h/f ou similaire: 2 ans (Requis)
il y a 18 jours
Signaler cette offre d'emploi",26/09/2019,developpeur,Bordeaux,14/10/2019,vjk=c8ba874e50f1da8e,vide,cdi
Développeur WEB C# NET H/F,Groupe Berto,Lormont (33),vide,"Lormont (33)
CDI
Sous la Direction du responsable R&D, vous aurez en charge le développement et la maintenance des solutions de Mobilité.
Vous participerez aux différentes phases de conception préalables de développement.
Vous participerez au déploiement et à la maintenance des diverses solutions, ainsi qu’à ses évolutions futures. Ces actions seront menées en lien avec les services transverses en charge de notre portefeuille de clients (Service Projet Déploiement, Service Clients, Service Infra, …).
Pour mener à bien ses missions,
Vous devrez maîtriser les technologies suivantes :
HTML 5
CSS 3
Ajax
JavaScript
jQuery
Des connaissances de Bootstrap et Xamarin, ainsi que des notions d’Ergonomie seraient un plus

PROFIL REQUIS
Notre candidat devra avoir impérativement une expérience entre 3 et 5 ans.
Niveau de formation minimal : de BAC 2 en informatique au Bac 5
Selon profil du candidat le statut proposé est ETAM ou Cadre.
Poste à pourvoir au 1er juillet 2019
POSTULER
Aucune offre pourvous? Cliquez ici.
il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",14/09/2019,developpeur,Bordeaux,14/10/2019,vjk=8dc0183cfe9bda99,vide,cdi
